machine_id,machine_type,active_time,fault_type,repair/replace_type,cost,event_type
2,Excavator,144000,,Maintenance Service,50,Service
2,Excavator,144018,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,145183,Engine,Replaced Engine,1000,Failure
2,Excavator,146311,Brake System,Replaced Brake System,200,Failure
2,Excavator,146811,Hydraulic Pump,Preemptive Replacement of Hydraulic Pump,500,Preemptive Replacement
2,Excavator,147000,,Maintenance Service,50,Service
2,Excavator,150000,,Maintenance Service,50,Service
2,Excavator,153000,,Maintenance Service,50,Service
2,Excavator,155432,Brake System,Replaced Brake System,200,Failure
2,Excavator,156000,,Maintenance Service,50,Service
2,Excavator,156357,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,159000,,Maintenance Service,50,Service
2,Excavator,162000,,Maintenance Service,50,Service
2,Excavator,163609,Engine,Replaced Engine,1000,Failure
2,Excavator,163947,Brake System,Replaced Brake System,200,Failure
2,Excavator,165000,,Maintenance Service,50,Service
2,Excavator,167090,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,168000,,Maintenance Service,50,Service
2,Excavator,171000,,Maintenance Service,50,Service
2,Excavator,172545,Brake System,Replaced Brake System,200,Failure
2,Excavator,174000,,Maintenance Service,50,Service
2,Excavator,177000,,Maintenance Service,50,Service
2,Excavator,177703,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,180000,,Maintenance Service,50,Service
2,Excavator,181174,Brake System,Replaced Brake System,200,Failure
2,Excavator,183000,,Maintenance Service,50,Service
2,Excavator,183537,Engine,Replaced Engine,1000,Failure
2,Excavator,186000,,Maintenance Service,50,Service
2,Excavator,188291,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,189000,,Maintenance Service,50,Service
2,Excavator,189950,Brake System,Replaced Brake System,200,Failure
2,Excavator,192000,,Maintenance Service,50,Service
2,Excavator,195000,,Maintenance Service,50,Service
2,Excavator,198000,,Maintenance Service,50,Service
2,Excavator,198075,Brake System,Replaced Brake System,200,Failure
2,Excavator,199125,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,201000,,Maintenance Service,50,Service
2,Excavator,201932,Engine,Replaced Engine,1000,Failure
2,Excavator,204000,,Maintenance Service,50,Service
2,Excavator,206708,Brake System,Replaced Brake System,200,Failure
2,Excavator,207000,,Maintenance Service,50,Service
2,Excavator,209315,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,209815,Hydraulic Pump,Preemptive Replacement of Hydraulic Pump,500,Preemptive Replacement
2,Excavator,210000,,Maintenance Service,50,Service
2,Excavator,213000,,Maintenance Service,50,Service
2,Excavator,215070,Brake System,Replaced Brake System,200,Failure
2,Excavator,216000,,Maintenance Service,50,Service
2,Excavator,219000,,Maintenance Service,50,Service
2,Excavator,220051,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,221597,Engine,Replaced Engine,1000,Failure
2,Excavator,222000,,Maintenance Service,50,Service
2,Excavator,223546,Brake System,Replaced Brake System,200,Failure
2,Excavator,225000,,Maintenance Service,50,Service
2,Excavator,228000,,Maintenance Service,50,Service
2,Excavator,230151,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,231000,,Maintenance Service,50,Service
2,Excavator,232216,Brake System,Replaced Brake System,200,Failure
2,Excavator,234000,,Maintenance Service,50,Service
2,Excavator,237000,,Maintenance Service,50,Service
2,Excavator,240000,,Maintenance Service,50,Service
2,Excavator,240463,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,240804,Brake System,Replaced Brake System,200,Failure
2,Excavator,240927,Engine,Replaced Engine,1000,Failure
2,Excavator,243000,,Maintenance Service,50,Service
2,Excavator,246000,,Maintenance Service,50,Service
2,Excavator,249000,,Maintenance Service,50,Service
2,Excavator,249528,Brake System,Replaced Brake System,200,Failure
2,Excavator,250661,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,252000,,Maintenance Service,50,Service
2,Excavator,255000,,Maintenance Service,50,Service
2,Excavator,258000,,Maintenance Service,50,Service
2,Excavator,258223,Brake System,Replaced Brake System,200,Failure
2,Excavator,261000,,Maintenance Service,50,Service
2,Excavator,261204,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,262335,Engine,Replaced Engine,1000,Failure
2,Excavator,264000,,Maintenance Service,50,Service
2,Excavator,266925,Brake System,Replaced Brake System,200,Failure
2,Excavator,267000,,Maintenance Service,50,Service
2,Excavator,270000,,Maintenance Service,50,Service
2,Excavator,271222,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,273000,,Maintenance Service,50,Service
2,Excavator,275355,Brake System,Replaced Brake System,200,Failure
2,Excavator,276000,,Maintenance Service,50,Service
2,Excavator,279000,,Maintenance Service,50,Service
2,Excavator,281034,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,281614,Engine,Replaced Engine,1000,Failure
2,Excavator,282000,,Maintenance Service,50,Service
2,Excavator,282114,Engine,Preemptive Replacement of Engine,1000,Preemptive Replacement
2,Excavator,283962,Brake System,Replaced Brake System,200,Failure
2,Excavator,285000,,Maintenance Service,50,Service
2,Excavator,288000,,Maintenance Service,50,Service
2,Excavator,291000,,Maintenance Service,50,Service
2,Excavator,291409,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,292470,Brake System,Replaced Brake System,200,Failure
2,Excavator,294000,,Maintenance Service,50,Service
2,Excavator,296681,Engine,Replaced Engine,1000,Failure
2,Excavator,297000,,Maintenance Service,50,Service
2,Excavator,300000,,Maintenance Service,50,Service
2,Excavator,301082,Brake System,Replaced Brake System,200,Failure
2,Excavator,302000,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,303000,,Maintenance Service,50,Service
2,Excavator,306000,,Maintenance Service,50,Service
2,Excavator,309000,,Maintenance Service,50,Service
2,Excavator,309679,Brake System,Replaced Brake System,200,Failure
2,Excavator,312000,,Maintenance Service,50,Service
2,Excavator,312394,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,313583,Engine,Replaced Engine,1000,Failure
2,Excavator,315000,,Maintenance Service,50,Service
2,Excavator,318000,,Maintenance Service,50,Service
2,Excavator,318053,Brake System,Replaced Brake System,200,Failure
2,Excavator,321000,,Maintenance Service,50,Service
2,Excavator,323077,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,324000,,Maintenance Service,50,Service
2,Excavator,326532,Brake System,Replaced Brake System,200,Failure
2,Excavator,327000,,Maintenance Service,50,Service
2,Excavator,330000,,Maintenance Service,50,Service
2,Excavator,333000,,Maintenance Service,50,Service
2,Excavator,333196,Engine,Replaced Engine,1000,Failure
2,Excavator,333607,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,334935,Brake System,Replaced Brake System,200,Failure
2,Excavator,336000,,Maintenance Service,50,Service
2,Excavator,339000,,Maintenance Service,50,Service
2,Excavator,342000,,Maintenance Service,50,Service
2,Excavator,343543,Brake System,Replaced Brake System,200,Failure
2,Excavator,344043,Hydraulic Pump,Preemptive Replacement of Hydraulic Pump,500,Preemptive Replacement
2,Excavator,345000,,Maintenance Service,50,Service
2,Excavator,348000,,Maintenance Service,50,Service
2,Excavator,351000,,Maintenance Service,50,Service
2,Excavator,352359,Brake System,Replaced Brake System,200,Failure
2,Excavator,353361,Engine,Replaced Engine,1000,Failure
2,Excavator,354000,,Maintenance Service,50,Service
2,Excavator,354317,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,357000,,Maintenance Service,50,Service
2,Excavator,360000,,Maintenance Service,50,Service
2,Excavator,360769,Brake System,Replaced Brake System,200,Failure
2,Excavator,363000,,Maintenance Service,50,Service
2,Excavator,365632,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,366000,,Maintenance Service,50,Service
2,Excavator,369000,,Maintenance Service,50,Service
2,Excavator,369459,Brake System,Replaced Brake System,200,Failure
2,Excavator,372000,,Maintenance Service,50,Service
2,Excavator,372377,Engine,Replaced Engine,1000,Failure
2,Excavator,375000,,Maintenance Service,50,Service
2,Excavator,376079,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,378000,,Maintenance Service,50,Service
2,Excavator,378209,Brake System,Replaced Brake System,200,Failure
2,Excavator,381000,,Maintenance Service,50,Service
2,Excavator,384000,,Maintenance Service,50,Service
2,Excavator,387000,,Maintenance Service,50,Service
2,Excavator,387222,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,387456,Brake System,Replaced Brake System,200,Failure
2,Excavator,390000,,Maintenance Service,50,Service
2,Excavator,391514,Engine,Replaced Engine,1000,Failure
2,Excavator,393000,,Maintenance Service,50,Service
2,Excavator,395556,Brake System,Replaced Brake System,200,Failure
2,Excavator,396000,,Maintenance Service,50,Service
2,Excavator,397643,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,399000,,Maintenance Service,50,Service
2,Excavator,402000,,Maintenance Service,50,Service
2,Excavator,404321,Brake System,Replaced Brake System,200,Failure
2,Excavator,405000,,Maintenance Service,50,Service
2,Excavator,408000,,Maintenance Service,50,Service
2,Excavator,408064,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,411000,,Maintenance Service,50,Service
2,Excavator,411105,Engine,Replaced Engine,1000,Failure
2,Excavator,412579,Brake System,Replaced Brake System,200,Failure
2,Excavator,414000,,Maintenance Service,50,Service
2,Excavator,417000,,Maintenance Service,50,Service
2,Excavator,418730,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,419230,Engine,Preemptive Replacement of Engine,1000,Preemptive Replacement
2,Excavator,420000,,Maintenance Service,50,Service
2,Excavator,421647,Brake System,Replaced Brake System,200,Failure
2,Excavator,422147,Engine,Preemptive Replacement of Engine,1000,Preemptive Replacement
2,Excavator,423000,,Maintenance Service,50,Service
2,Excavator,426000,,Maintenance Service,50,Service
2,Excavator,429000,,Maintenance Service,50,Service
2,Excavator,429125,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,430344,Brake System,Replaced Brake System,200,Failure
2,Excavator,432000,,Maintenance Service,50,Service
2,Excavator,435000,,Maintenance Service,50,Service
2,Excavator,437072,Engine,Replaced Engine,1000,Failure
2,Excavator,437572,Brake System,Preemptive Replacement of Brake System,200,Preemptive Replacement
2,Excavator,438000,,Maintenance Service,50,Service
2,Excavator,439317,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,441000,,Maintenance Service,50,Service
2,Excavator,444000,,Maintenance Service,50,Service
2,Excavator,445792,Brake System,Replaced Brake System,200,Failure
2,Excavator,446292,Hydraulic Pump,Preemptive Replacement of Hydraulic Pump,500,Preemptive Replacement
2,Excavator,447000,,Maintenance Service,50,Service
2,Excavator,450000,,Maintenance Service,50,Service
2,Excavator,453000,,Maintenance Service,50,Service
2,Excavator,454547,Brake System,Replaced Brake System,200,Failure
2,Excavator,455902,Engine,Replaced Engine,1000,Failure
2,Excavator,456000,,Maintenance Service,50,Service
2,Excavator,456096,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,459000,,Maintenance Service,50,Service
2,Excavator,462000,,Maintenance Service,50,Service
2,Excavator,462565,Brake System,Replaced Brake System,200,Failure
2,Excavator,465000,,Maintenance Service,50,Service
2,Excavator,466707,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,468000,,Maintenance Service,50,Service
2,Excavator,471000,,Maintenance Service,50,Service
2,Excavator,471743,Brake System,Replaced Brake System,200,Failure
2,Excavator,474000,,Maintenance Service,50,Service
2,Excavator,474455,Engine,Replaced Engine,1000,Failure
2,Excavator,474955,Engine,Preemptive Replacement of Engine,1000,Preemptive Replacement
2,Excavator,476810,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,477000,,Maintenance Service,50,Service
2,Excavator,480000,,Maintenance Service,50,Service
2,Excavator,480727,Brake System,Replaced Brake System,200,Failure
2,Excavator,483000,,Maintenance Service,50,Service
2,Excavator,486000,,Maintenance Service,50,Service
2,Excavator,486962,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,489000,,Maintenance Service,50,Service
2,Excavator,489587,Brake System,Replaced Brake System,200,Failure
2,Excavator,490218,Engine,Replaced Engine,1000,Failure
2,Excavator,492000,,Maintenance Service,50,Service
2,Excavator,495000,,Maintenance Service,50,Service
2,Excavator,497912,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,498000,,Maintenance Service,50,Service
2,Excavator,498312,Brake System,Replaced Brake System,200,Failure
2,Excavator,501000,,Maintenance Service,50,Service
2,Excavator,504000,,Maintenance Service,50,Service
2,Excavator,506548,Brake System,Replaced Brake System,200,Failure
2,Excavator,507000,,Maintenance Service,50,Service
2,Excavator,507048,Hydraulic Pump,Preemptive Replacement of Hydraulic Pump,500,Preemptive Replacement
2,Excavator,508009,Engine,Replaced Engine,1000,Failure
2,Excavator,508509,Brake System,Preemptive Replacement of Brake System,200,Preemptive Replacement
2,Excavator,510000,,Maintenance Service,50,Service
2,Excavator,513000,,Maintenance Service,50,Service
2,Excavator,516000,,Maintenance Service,50,Service
2,Excavator,516621,Brake System,Replaced Brake System,200,Failure
2,Excavator,517197,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,519000,,Maintenance Service,50,Service
2,Excavator,522000,,Maintenance Service,50,Service
2,Excavator,525000,,Maintenance Service,50,Service
2,Excavator,525038,Brake System,Replaced Brake System,200,Failure
2,Excavator,525538,Engine,Preemptive Replacement of Engine,1000,Preemptive Replacement
2,Excavator,527797,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,528000,,Maintenance Service,50,Service
2,Excavator,531000,,Maintenance Service,50,Service
2,Excavator,533023,Brake System,Replaced Brake System,200,Failure
2,Excavator,534000,,Maintenance Service,50,Service
2,Excavator,537000,,Maintenance Service,50,Service
2,Excavator,538413,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,540000,,Maintenance Service,50,Service
2,Excavator,540527,Engine,Replaced Engine,1000,Failure
2,Excavator,541482,Brake System,Replaced Brake System,200,Failure
2,Excavator,543000,,Maintenance Service,50,Service
2,Excavator,546000,,Maintenance Service,50,Service
2,Excavator,549000,,Maintenance Service,50,Service
2,Excavator,549214,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,549988,Brake System,Replaced Brake System,200,Failure
2,Excavator,552000,,Maintenance Service,50,Service
2,Excavator,555000,,Maintenance Service,50,Service
2,Excavator,558000,,Maintenance Service,50,Service
2,Excavator,558295,Brake System,Replaced Brake System,200,Failure
2,Excavator,558872,Engine,Replaced Engine,1000,Failure
2,Excavator,560384,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,561000,,Maintenance Service,50,Service
2,Excavator,564000,,Maintenance Service,50,Service
2,Excavator,566397,Brake System,Replaced Brake System,200,Failure
2,Excavator,567000,,Maintenance Service,50,Service
2,Excavator,570000,,Maintenance Service,50,Service
2,Excavator,570378,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,573000,,Maintenance Service,50,Service
2,Excavator,575177,Brake System,Replaced Brake System,200,Failure
2,Excavator,576000,,Maintenance Service,50,Service
2,Excavator,576271,Engine,Replaced Engine,1000,Failure
2,Excavator,579000,,Maintenance Service,50,Service
2,Excavator,581468,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,582000,,Maintenance Service,50,Service
2,Excavator,583458,Brake System,Replaced Brake System,200,Failure
2,Excavator,585000,,Maintenance Service,50,Service
2,Excavator,588000,,Maintenance Service,50,Service
2,Excavator,591000,,Maintenance Service,50,Service
2,Excavator,591402,Brake System,Replaced Brake System,200,Failure
2,Excavator,592149,Hydraulic Pump,Replaced Hydraulic Pump,500,Failure
2,Excavator,594000,,Maintenance Service,50,Service
2,Excavator,595381,Engine,Replaced Engine,1000,Failure
2,Excavator,595881,Hydraulic Pump,Preemptive Replacement of Hydraulic Pump,500,Preemptive Replacement
2,Excavator,597000,,Maintenance Service,50,Service
